渔船ID,坐标X,坐标Y,速度,方向,时间,作业类型,海域
粤渔8750,284.32,215.36,6.5,136,2025-06-09 20:00:00,流刺网,黄海中部
粤渔8750,284.6,215.41,31.5,278,2025-06-09 20:00:00,流刺网,黄海中部
粤渔8750,286.14,214.58,4.7,256,2025-06-09 20:00:00,流刺网,黄海中部
粤渔8750,287.18,214.33,5.9,51,2025-06-09 20:00:00,流刺网,黄海中部
粤渔8750,286.78,213.57,8.3,177,2025-06-09 20:00:00,流刺网,黄海中部
粤渔8750,287.63,212.71,4.9,294,2025-06-09 20:00:00,流刺网,黄海中部
粤渔8750,286.74,209.94,6.5,228,2025-06-09 20:00:00,流刺网,黄海中部
粤渔8750,284.44,210.79,6.6,21,2025-06-09 20:00:00,流刺网,黄海中部
粤渔8750,285.84,213.19,8.5,34,2025-06-09 20:00:00,流刺网,黄海中部
粤渔8750,285.93,211.74,5.7,88,2025-06-09 20:00:00,流刺网,黄海中部
粤渔8750,283.82,212.27,5.6,355,2025-06-09 20:00:00,流刺网,黄海中部
粤渔8750,285.97,215.26,5.9,356,2025-06-09 20:00:00,流刺网,黄海中部
浙渔6789,524.2,327.44,4.9,139,2025-06-07 04:00:00,拖网,舟山群岛
浙渔6789,525.12,325.05,5.5,133,2025-06-07 04:27:00,拖网,舟山群岛
浙渔6789,527.88,325.01,2.9,54,2025-06-07 05:03:00,拖网,舟山群岛
浙渔6789,525.72,324.9,5.2,68,2025-06-07 05:26:00,拖网,舟山群岛
浙渔6789,527.91,327.43,2.2,338,2025-06-07 05:56:00,拖网,舟山群岛
浙渔6789,528.45,329.41,5.6,306,2025-06-07 06:31:00,拖网,舟山群岛
浙渔6789,530.87,327.36,5.2,238,2025-06-07 06:56:00,拖网,舟山群岛
浙渔6789,531.55,326.95,4.1,265,2025-06-07 07:25:00,拖网,舟山群岛
浙渔6789,531.92,328.62,4.3,147,2025-06-07 07:58:00,拖网,舟山群岛
浙渔6789,532.69,326.7,3.2,167,2025-06-07 08:33:00,拖网,舟山群岛
浙渔6789,533.89,329.48,3.5,166,2025-06-07 08:55:00,拖网,舟山群岛
浙渔6789,532.03,326.51,4.6,238,2025-06-07 09:32:00,拖网,舟山群岛
浙渔6789,531.86,326.17,2.3,325,2025-06-07 09:59:00,拖网,舟山群岛
浙渔6789,529.73,325.74,5.1,135,2025-06-07 10:31:00,拖网,舟山群岛
浙渔6789,527.48,326.6,2.0,93,2025-06-07 11:03:00,拖网,舟山群岛
浙渔6789,525.37,326.82,5.2,196,2025-06-07 11:33:00,拖网,舟山群岛
浙渔6789,527.9,326.98,3.3,167,2025-06-07 11:57:00,拖网,舟山群岛
浙渔6789,526.22,328.36,5.3,127,2025-06-07 12:30:00,拖网,舟山群岛
浙渔6789,527.45,329.23,4.3,331,2025-06-07 13:05:00,拖网,舟山群岛
浙渔6789,526.73,326.92,4.8,30,2025-06-07 13:26:00,拖网,舟山群岛
浙渔6789,525.14,327.04,5.1,70,2025-06-07 14:04:00,拖网,舟山群岛
浙渔6789,527.95,324.16,2.3,319,2025-06-07 14:34:00,拖网,舟山群岛
浙渔6789,525.73,323.6,4.6,266,2025-06-07 15:01:00,拖网,舟山群岛
浙渔6789,526.55,325.69,3.1,207,2025-06-07 15:34:00,拖网,舟山群岛
浙渔6789,527.48,327.54,5.2,209,2025-06-07 16:00:00,拖网,舟山群岛
浙渔6789,524.56,330.48,3.0,343,2025-06-07 16:25:00,拖网,舟山群岛
浙渔6789,526.22,329.72,5.7,257,2025-06-07 17:00:00,拖网,舟山群岛
浙渔6789,526.87,328.17,4.4,30,2025-06-07 17:28:00,拖网,舟山群岛
浙渔6789,526.84,328.22,4.7,120,2025-06-07 17:59:00,拖网,舟山群岛
浙渔6789,525.99,326.46,5.6,87,2025-06-07 18:31:00,拖网,舟山群岛
浙渔6789,523.22,329.18,2.0,353,2025-06-07 19:05:00,拖网,舟山群岛
浙渔6789,520.8,330.08,2.9,352,2025-06-07 19:25:00,拖网,舟山群岛
浙渔6789,518.97,327.26,4.0,37,2025-06-07 19:57:00,拖网,舟山群岛
浙渔6789,519.09,326.12,5.1,95,2025-06-07 20:00:00,拖网,舟山群岛
浙渔6789,521.71,323.83,4.5,36,2025-06-07 20:00:00,拖网,舟山群岛
浙渔6789,519.22,322.93,5.0,37,2025-06-07 20:00:00,拖网,舟山群岛
浙渔6789,521.89,323.28,5.6,189,2025-06-07 20:00:00,拖网,舟山群岛
浙渔6789,519.11,322.41,2.7,19,2025-06-07 20:00:00,拖网,舟山群岛
浙渔6789,518.04,325.04,2.7,164,2025-06-07 20:00:00,拖网,舟山群岛
浙渔6789,519.23,327.35,3.5,132,2025-06-07 20:00:00,拖网,舟山群岛
浙渔6789,518.44,327.38,5.2,231,2025-06-07 20:00:00,拖网,舟山群岛
浙渔6789,521.33,329.49,3.7,199,2025-06-07 20:00:00,拖网,舟山群岛
浙渔6789,518.93,328.04,4.0,22,2025-06-07 20:00:00,拖网,舟山群岛
浙渔6789,517.53,330.49,4.5,154,2025-06-07 20:00:00,拖网,舟山群岛
浙渔6789,519.69,327.51,6.0,46,2025-06-07 20:00:00,拖网,舟山群岛
浙渔6789,518.51,326.26,3.8,204,2025-06-07 20:00:00,拖网,舟山群岛
浙渔6789,518.35,325.58,3.0,174,2025-06-07 20:00:00,拖网,舟山群岛
浙渔6789,516.23,324.45,3.0,357,2025-06-07 20:00:00,拖网,舟山群岛
浙渔6789,515.24,325.39,4.7,132,2025-06-07 20:00:00,拖网,舟山群岛
浙渔6789,512.81,324.9,3.7,28,2025-06-07 20:00:00,拖网,舟山群岛
鲁渔5214,152.98,337.53,6.3,104,2025-06-22 04:00:00,流刺网,渤海湾
鲁渔5214,153.23,340.35,7.7,107,2025-06-22 04:28:00,流刺网,渤海湾
鲁渔5214,151.01,342.17,38.3,348,2025-06-22 05:05:00,流刺网,渤海湾
鲁渔5214,149.44,339.4,6.2,288,2025-06-22 05:29:00,流刺网,渤海湾
鲁渔5214,148.36,339.84,6.3,120,2025-06-22 05:56:00,流刺网,渤海湾
鲁渔5214,146.6,341.34,9.0,37,2025-06-22 06:29:00,流刺网,渤海湾
鲁渔5214,148.41,342.57,7.3,246,2025-06-22 06:56:00,流刺网,渤海湾
鲁渔5214,148.8,343.7,9.7,33,2025-06-22 07:32:00,流刺网,渤海湾
鲁渔5214,151.71,343.73,7.8,260,2025-06-22 07:57:00,流刺网,渤海湾
鲁渔5214,151.51,345.7,6.2,320,2025-06-22 08:34:00,流刺网,渤海湾
鲁渔5214,149.83,346.83,6.7,20,2025-06-22 09:02:00,流刺网,渤海湾
鲁渔5214,147.06,344.72,7.4,280,2025-06-22 09:32:00,流刺网,渤海湾
鲁渔5214,147.14,343.51,5.4,232,2025-06-22 10:02:00,流刺网,渤海湾
鲁渔5214,145.41,344.42,9.5,130,2025-06-22 10:29:00,流刺网,渤海湾
鲁渔5214,146.07,342.68,9.5,300,2025-06-22 11:02:00,流刺网,渤海湾
鲁渔5214,144.53,339.88,9.5,353,2025-06-22 11:34:00,流刺网,渤海湾
鲁渔5214,142.41,338.64,8.6,199,2025-06-22 12:03:00,流刺网,渤海湾
鲁渔5214,144.46,336.53,7.8,128,2025-06-22 12:27:00,流刺网,渤海湾
鲁渔5214,143.2,335.15,7.7,299,2025-06-22 13:04:00,流刺网,渤海湾
鲁渔5214,143.14,335.41,7.6,72,2025-06-22 13:25:00,流刺网,渤海湾
鲁渔5214,145.27,332.92,9.6,173,2025-06-22 13:58:00,流刺网,渤海湾
鲁渔5214,145.25,332.49,7.5,162,2025-06-22 14:28:00,流刺网,渤海湾
鲁渔5214,143.4,332.89,9.4,205,2025-06-22 15:05:00,流刺网,渤海湾
鲁渔5214,141.52,330.66,4.5,292,2025-06-22 15:32:00,流刺网,渤海湾
鲁渔5214,141.67,333.26,4.3,112,2025-06-22 15:57:00,流刺网,渤海湾
鲁渔5214,144.63,331.56,5.6,203,2025-06-22 16:25:00,流刺网,渤海湾
鲁渔5214,141.88,328.71,7.0,123,2025-06-22 17:00:00,流刺网,渤海湾
鲁渔5214,141.63,327.68,7.1,247,2025-06-22 17:26:00,流刺网,渤海湾
鲁渔5214,139.55,325.02,5.8,281,2025-06-22 18:03:00,流刺网,渤海湾
鲁渔5214,139.65,324.49,4.2,216,2025-06-22 18:33:00,流刺网,渤海湾
鲁渔5214,138.22,325.02,5.9,256,2025-06-22 18:59:00,流刺网,渤海湾
鲁渔5214,137.38,323.69,6.3,222,2025-06-22 19:35:00,流刺网,渤海湾
鲁渔5214,140.07,322.87,7.8,302,2025-06-22 20:00:00,流刺网,渤海湾
鲁渔5214,141.95,321.09,9.3,129,2025-06-22 20:00:00,流刺网,渤海湾
鲁渔5214,144.55,322.6,6.5,197,2025-06-22 20:00:00,流刺网,渤海湾
鲁渔5214,146.85,321.6,9.6,149,2025-06-22 20:00:00,流刺网,渤海湾
鲁渔5214,144.38,319.45,5.3,82,2025-06-22 20:00:00,流刺网,渤海湾
鲁渔5214,144.5,319.38,6.7,14,2025-06-22 20:00:00,流刺网,渤海湾
鲁渔5214,141.85,320.14,4.6,44,2025-06-22 20:00:00,流刺网,渤海湾
鲁渔5214,143.01,317.38,8.1,121,2025-06-22 20:00:00,流刺网,渤海湾
鲁渔5214,144.26,318.64,7.6,198,2025-06-22 20:00:00,流刺网,渤海湾
鲁渔5214,144.58,320.39,9.2,321,2025-06-22 20:00:00,流刺网,渤海湾
鲁渔5214,143.63,317.72,8.7,284,2025-06-22 20:00:00,流刺网,渤海湾
鲁渔5214,141.33,317.89,5.3,195,2025-06-22 20:00:00,流刺网,渤海湾
鲁渔5214,140.39,319.38,5.4,316,2025-06-22 20:00:00,流刺网,渤海湾
鲁渔5214,141.5,316.45,6.1,124,2025-06-22 20:00:00,流刺网,渤海湾
鲁渔5214,139.1,319.35,8.5,158,2025-06-22 20:00:00,流刺网,渤海湾
鲁渔5214,136.85,320.65,6.1,324,2025-06-22 20:00:00,流刺网,渤海湾
鲁渔5214,136.66,321.28,34.1,158,2025-06-22 20:00:00,流刺网,渤海湾
鲁渔5214,137.39,320.49,9.7,243,2025-06-22 20:00:00,流刺网,渤海湾
粤渔9611,526.09,319.63,2.6,346,2025-06-13 04:04:00,拖网,舟山群岛
粤渔9611,,,5.6,326,2025-06-13 04:25:00,拖网,舟山群岛
粤渔9611,530.08,322.28,5.2,10,2025-06-13 05:02:00,拖网,舟山群岛
粤渔9611,532.28,321.15,3.4,8,2025-06-13 05:25:00,拖网,舟山群岛
粤渔9611,531.05,323.87,3.7,35,2025-06-13 05:56:00,拖网,舟山群岛
粤渔9611,530.9,326.67,3.4,330,2025-06-13 06:25:00,拖网,舟山群岛
粤渔9611,531.39,328.5,3.3,356,2025-06-13 07:01:00,拖网,舟山群岛
粤渔9611,530.37,328.08,2.0,145,2025-06-13 07:25:00,拖网,舟山群岛
粤渔9611,531.04,330.47,2.8,213,2025-06-13 08:00:00,拖网,舟山群岛
粤渔9611,530.72,332.32,4.2,258,2025-06-13 08:33:00,拖网,舟山群岛
粤渔9611,533.67,330.94,5.8,229,2025-06-13 08:59:00,拖网,舟山群岛
粤渔9611,532.9,328.95,3.2,34,2025-06-13 09:26:00,拖网,舟山群岛
粤渔9611,532.49,326.1,3.1,272,2025-06-13 10:03:00,拖网,舟山群岛
粤渔9611,531.07,328.48,5.4,245,2025-06-13 10:33:00,拖网,舟山群岛
粤渔9611,530.0,328.11,5.2,221,2025-06-13 11:00:00,拖网,舟山群岛
粤渔9611,529.94,327.56,3.0,63,2025-06-13 11:25:00,拖网,舟山群岛
粤渔9611,530.35,325.07,4.3,8,2025-06-13 11:59:00,拖网,舟山群岛
粤渔9611,532.77,323.32,2.3,82,2025-06-13 12:34:00,拖网,舟山群岛
粤渔9611,532.25,325.22,25.3,216,2025-06-13 13:02:00,拖网,舟山群岛
粤渔9611,533.53,324.5,2.9,202,2025-06-13 13:35:00,拖网,舟山群岛
粤渔9611,530.63,323.07,2.1,134,2025-06-13 14:03:00,拖网,舟山群岛
粤渔9611,531.92,324.38,2.0,260,2025-06-13 14:35:00,拖网,舟山群岛
粤渔9611,533.99,326.71,5.8,333,2025-06-13 14:58:00,拖网,舟山群岛
粤渔9611,532.19,326.46,4.7,241,2025-06-13 15:25:00,拖网,舟山群岛
粤渔9611,532.33,327.9,2.2,11,2025-06-13 15:56:00,拖网,舟山群岛
粤渔9611,531.05,329.08,2.1,258,2025-06-13 16:35:00,拖网,舟山群岛
粤渔9611,528.09,327.72,2.5,76,2025-06-13 17:01:00,拖网,舟山群岛
粤渔9611,528.67,326.23,3.9,117,2025-06-13 17:25:00,拖网,舟山群岛
粤渔9611,531.53,324.58,4.9,331,2025-06-13 17:58:00,拖网,舟山群岛
粤渔9611,533.35,323.84,2.3,215,2025-06-13 18:31:00,拖网,舟山群岛
粤渔9611,531.17,321.33,3.8,334,2025-06-13 19:03:00,拖网,舟山群岛
粤渔9611,533.43,318.96,2.0,345,2025-06-13 19:27:00,拖网,舟山群岛
粤渔9611,535.45,319.01,4.7,290,2025-06-13 19:58:00,拖网,舟山群岛
粤渔9611,532.71,317.7,3.3,112,2025-06-13 20:00:00,拖网,舟山群岛
粤渔9611,532.87,320.53,5.9,292,2025-06-13 20:00:00,拖网,舟山群岛
粤渔9611,531.64,323.39,4.8,178,2025-06-13 20:00:00,拖网,舟山群岛
粤渔9611,532.85,322.42,3.1,26,2025-06-13 20:00:00,拖网,舟山群岛
粤渔9611,534.52,321.85,5.6,249,2025-06-13 20:00:00,拖网,舟山群岛
粤渔9611,533.56,322.36,3.5,122,2025-06-13 20:00:00,拖网,舟山群岛
粤渔9611,532.64,319.79,2.9,9,2025-06-13 20:00:00,拖网,舟山群岛
粤渔9611,530.43,318.98,4.5,200,2025-06-13 20:00:00,拖网,舟山群岛
粤渔9611,528.62,321.77,5.0,10,2025-06-13 20:00:00,拖网,舟山群岛
粤渔9611,529.75,319.18,2.0,180,2025-06-13 20:00:00,拖网,舟山群岛
粤渔9611,532.73,317.48,4.2,114,2025-06-13 20:00:00,拖网,舟山群岛
粤渔9611,532.24,316.56,2.5,148,2025-06-13 20:00:00,拖网,舟山群岛
粤渔9611,530.65,318.31,2.1,351,2025-06-13 20:00:00,拖网,舟山群岛
粤渔9611,530.18,317.22,4.0,328,2025-06-13 20:00:00,拖网,舟山群岛
粤渔9611,530.99,315.57,2.2,124,2025-06-13 20:00:00,拖网,舟山群岛
粤渔9611,533.58,317.53,2.3,53,2025-06-13 20:00:00,拖网,舟山群岛
粤渔9611,535.9,318.1,2.1,141,2025-06-13 20:00:00,拖网,舟山群岛
粤渔8769,573.01,184.5,13.0,135,2025-06-22 04:03:00,围网,东海近海
粤渔8769,572.28,187.32,11.1,293,2025-06-22 04:33:00,围网,东海近海
粤渔8769,573.16,186.93,13.9,274,2025-06-22 05:01:00,围网,东海近海
粤渔8769,575.07,189.69,8.7,167,2025-06-22 05:35:00,围网,东海近海
粤渔8769,577.13,189.92,8.2,349,2025-06-22 06:05:00,围网,东海近海
粤渔8769,579.36,189.58,11.7,154,2025-06-22 06:30:00,围网,东海近海
粤渔8769,578.63,186.83,10.5,64,2025-06-22 06:57:00,围网,东海近海
粤渔8769,576.48,184.1,8.6,163,2025-06-22 07:26:00,围网,东海近海
粤渔8769,578.94,186.36,12.6,57,2025-06-22 08:02:00,围网,东海近海
粤渔8769,577.57,183.36,13.0,164,2025-06-22 08:30:00,围网,东海近海
粤渔8769,579.68,180.55,10.8,228,2025-06-22 08:59:00,围网,东海近海
粤渔8769,577.49,182.92,8.6,318,2025-06-22 09:33:00,围网,东海近海
粤渔8769,576.05,185.82,9.7,280,2025-06-22 09:58:00,围网,东海近海
粤渔8769,578.63,186.05,8.4,58,2025-06-22 10:27:00,围网,东海近海
粤渔8769,581.53,188.5,9.8,342,2025-06-22 10:58:00,围网,东海近海
粤渔8769,578.86,187.48,8.5,254,2025-06-22 11:31:00,围网,东海近海
粤渔8769,576.37,188.25,14.8,341,2025-06-22 11:55:00,围网,东海近海
粤渔8769,574.6,187.08,12.7,26,2025-06-22 12:26:00,围网,东海近海
粤渔8769,572.66,188.41,13.8,21,2025-06-22 13:04:00,围网,东海近海
粤渔8769,573.94,185.57,10.0,219,2025-06-22 13:34:00,围网,东海近海
粤渔8769,574.48,186.13,13.9,9,2025-06-22 13:57:00,围网,东海近海
粤渔8769,573.14,186.61,13.2,176,2025-06-22 14:26:00,围网,东海近海
粤渔8769,575.27,187.2,10.9,242,2025-06-22 15:02:00,围网,东海近海
粤渔8769,576.85,185.67,8.4,238,2025-06-22 15:31:00,围网,东海近海
粤渔8769,576.68,186.45,12.9,39,2025-06-22 15:59:00,围网,东海近海
粤渔8769,575.23,184.61,14.6,339,2025-06-22 16:33:00,围网,东海近海
粤渔8769,578.05,182.27,14.8,199,2025-06-22 17:00:00,围网,东海近海
粤渔8769,576.67,182.71,10.6,269,2025-06-22 17:28:00,围网,东海近海
粤渔8769,578.46,183.59,9.2,40,2025-06-22 18:00:00,围网,东海近海
粤渔8769,577.58,185.68,15.0,65,2025-06-22 18:26:00,围网,东海近海
粤渔8769,577.81,185.03,8.1,347,2025-06-22 19:01:00,围网,东海近海
粤渔8769,574.86,187.78,14.5,346,2025-06-22 19:25:00,围网,东海近海
粤渔8769,572.94,185.57,13.3,304,2025-06-22 19:58:00,围网,东海近海
粤渔8769,573.28,185.79,12.5,295,2025-06-22 20:00:00,围网,东海近海
粤渔8769,574.15,184.36,10.5,270,2025-06-22 20:00:00,围网,东海近海
粤渔8769,574.34,182.65,9.3,273,2025-06-22 20:00:00,围网,东海近海
粤渔8769,576.64,183.81,14.0,325,2025-06-22 20:00:00,围网,东海近海
粤渔8769,578.2,180.99,12.1,229,2025-06-22 20:00:00,围网,东海近海
粤渔8769,579.1,178.67,8.3,167,2025-06-22 20:00:00,围网,东海近海
粤渔8769,578.8,180.68,13.2,52,2025-06-22 20:00:00,围网,东海近海
粤渔8769,580.03,180.47,13.0,264,2025-06-22 20:00:00,围网,东海近海
粤渔8769,581.17,182.86,13.8,177,2025-06-22 20:00:00,围网,东海近海
粤渔8769,582.14,180.27,8.0,28,2025-06-22 20:00:00,围网,东海近海
粤渔8769,,,10.9,325,2025-06-22 20:00:00,围网,东海近海
粤渔8769,578.1,183.59,10.1,267,2025-06-22 20:00:00,围网,东海近海
粤渔8769,580.69,183.45,13.7,178,2025-06-22 20:00:00,围网,东海近海
粤渔8769,579.42,182.04,8.4,7,2025-06-22 20:00:00,围网,东海近海
粤渔8769,579.03,179.69,8.3,50,2025-06-22 20:00:00,围网,东海近海
粤渔8769,579.69,180.95,14.0,112,2025-06-22 20:00:00,围网,东海近海
粤渔8769,580.44,178.72,14.0,20,2025-06-22 20:00:00,围网,东海近海
鲁渔7407,167.8,339.58,5.7,0,2025-06-30 04:05:00,拖网,渤海湾
鲁渔7407,169.68,340.08,4.5,86,2025-06-30 04:32:00,拖网,渤海湾
鲁渔7407,168.35,342.73,2.5,328,2025-06-30 04:57:00,拖网,渤海湾
鲁渔7407,168.08,340.69,5.9,276,2025-06-30 05:32:00,拖网,渤海湾
鲁渔7407,166.79,341.44,5.7,136,2025-06-30 05:56:00,拖网,渤海湾
鲁渔7407,164.83,340.97,2.7,298,2025-06-30 06:34:00,拖网,渤海湾
鲁渔7407,166.03,341.93,4.1,96,2025-06-30 06:58:00,拖网,渤海湾
鲁渔7407,164.06,339.01,2.5,242,2025-06-30 07:29:00,拖网,渤海湾
鲁渔7407,166.95,341.0,4.1,98,2025-06-30 08:02:00,拖网,渤海湾
鲁渔7407,165.25,339.56,2.3,8,2025-06-30 08:27:00,拖网,渤海湾
鲁渔7407,166.63,339.82,4.5,139,2025-06-30 09:03:00,拖网,渤海湾
鲁渔7407,167.7,340.44,32.4,95,2025-06-30 09:29:00,拖网,渤海湾
鲁渔7407,167.84,341.42,2.8,333,2025-06-30 09:59:00,拖网,渤海湾
鲁渔7407,167.13,342.32,5.2,293,2025-06-30 10:34:00,拖网,渤海湾
鲁渔7407,169.2,344.0,2.8,113,2025-06-30 10:59:00,拖网,渤海湾
鲁渔7407,171.11,341.6,3.9,46,2025-06-30 11:33:00,拖网,渤海湾
鲁渔7407,172.0,344.0,4.0,223,2025-06-30 11:59:00,拖网,渤海湾
鲁渔7407,169.87,342.8,4.7,133,2025-06-30 12:34:00,拖网,渤海湾
鲁渔7407,172.03,341.72,5.4,283,2025-06-30 13:05:00,拖网,渤海湾
鲁渔7407,170.1,341.77,4.6,162,2025-06-30 13:33:00,拖网,渤海湾
鲁渔7407,172.95,342.15,3.5,117,2025-06-30 13:58:00,拖网,渤海湾
鲁渔7407,172.69,343.45,3.5,262,2025-06-30 14:25:00,拖网,渤海湾
鲁渔7407,173.77,346.11,4.6,187,2025-06-30 15:02:00,拖网,渤海湾
鲁渔7407,175.77,345.16,3.6,180,2025-06-30 15:25:00,拖网,渤海湾
鲁渔7407,178.01,343.97,3.3,32,2025-06-30 16:00:00,拖网,渤海湾
鲁渔7407,179.99,341.81,4.8,182,2025-06-30 16:25:00,拖网,渤海湾
鲁渔7407,177.02,342.26,3.1,358,2025-06-30 16:55:00,拖网,渤海湾
鲁渔7407,174.26,344.74,5.4,342,2025-06-30 17:25:00,拖网,渤海湾
鲁渔7407,172.47,344.01,3.3,172,2025-06-30 17:59:00,拖网,渤海湾
鲁渔7407,,,2.9,156,2025-06-30 18:27:00,拖网,渤海湾
鲁渔7407,173.18,339.0,4.9,109,2025-06-30 19:03:00,拖网,渤海湾
鲁渔7407,,,4.6,246,2025-06-30 19:31:00,拖网,渤海湾
鲁渔7407,175.73,337.02,3.2,201,2025-06-30 19:59:00,拖网,渤海湾
鲁渔7407,173.18,335.13,3.3,274,2025-06-30 20:00:00,拖网,渤海湾
鲁渔7407,174.54,332.75,3.5,6,2025-06-30 20:00:00,拖网,渤海湾
鲁渔7407,174.5,335.47,3.3,307,2025-06-30 20:00:00,拖网,渤海湾
鲁渔7407,173.46,332.77,5.1,186,2025-06-30 20:00:00,拖网,渤海湾
鲁渔7407,173.74,333.36,4.1,201,2025-06-30 20:00:00,拖网,渤海湾
鲁渔7407,171.22,332.13,3.7,141,2025-06-30 20:00:00,拖网,渤海湾
鲁渔7407,170.76,329.37,4.6,245,2025-06-30 20:00:00,拖网,渤海湾
鲁渔7407,173.49,328.78,2.8,171,2025-06-30 20:00:00,拖网,渤海湾
鲁渔7407,171.64,330.81,5.8,248,2025-06-30 20:00:00,拖网,渤海湾
鲁渔7407,172.18,331.0,3.0,317,2025-06-30 20:00:00,拖网,渤海湾
鲁渔7407,174.53,333.57,3.8,227,2025-06-30 20:00:00,拖网,渤海湾
鲁渔7407,177.37,333.32,3.2,68,2025-06-30 20:00:00,拖网,渤海湾
鲁渔7407,174.83,332.22,4.6,267,2025-06-30 20:00:00,拖网,渤海湾
鲁渔7407,172.07,333.02,2.5,111,2025-06-30 20:00:00,拖网,渤海湾
鲁渔7407,171.19,333.75,3.1,135,2025-06-30 20:00:00,拖网,渤海湾
鲁渔7407,172.81,334.14,4.3,65,2025-06-30 20:00:00,拖网,渤海湾
鲁渔7407,173.41,331.19,4.9,211,2025-06-30 20:00:00,拖网,渤海湾
苏渔5421,556.24,315.27,3.4,199,2025-06-20 03:57:00,拖网,舟山群岛
苏渔5421,558.92,314.82,4.9,79,2025-06-20 04:35:00,拖网,舟山群岛
苏渔5421,558.96,313.29,4.6,199,2025-06-20 04:57:00,拖网,舟山群岛
苏渔5421,559.02,310.52,2.5,191,2025-06-20 05:28:00,拖网,舟山群岛
苏渔5421,560.84,308.33,6.0,348,2025-06-20 06:03:00,拖网,舟山群岛
苏渔5421,557.98,310.85,5.5,164,2025-06-20 06:27:00,拖网,舟山群岛
苏渔5421,555.38,312.99,3.1,170,2025-06-20 07:03:00,拖网,舟山群岛
苏渔5421,554.14,315.3,2.5,261,2025-06-20 07:34:00,拖网,舟山群岛
苏渔5421,555.62,316.82,4.1,312,2025-06-20 07:55:00,拖网,舟山群岛
苏渔5421,553.76,316.01,3.8,251,2025-06-20 08:32:00,拖网,舟山群岛
苏渔5421,554.06,315.48,2.6,152,2025-06-20 09:05:00,拖网,舟山群岛
苏渔5421,553.32,316.61,2.6,349,2025-06-20 09:26:00,拖网,舟山群岛
苏渔5421,555.71,314.67,5.0,14,2025-06-20 09:58:00,拖网,舟山群岛
苏渔5421,556.69,316.19,4.1,292,2025-06-20 10:26:00,拖网,舟山群岛
苏渔5421,557.59,315.79,3.5,164,2025-06-20 10:56:00,拖网,舟山群岛
苏渔5421,558.63,312.99,3.6,242,2025-06-20 11:28:00,拖网,舟山群岛
苏渔5421,556.69,313.64,2.9,196,2025-06-20 12:03:00,拖网,舟山群岛
苏渔5421,558.18,313.83,4.1,101,2025-06-20 12:25:00,拖网,舟山群岛
苏渔5421,555.3,313.79,2.2,282,2025-06-20 13:01:00,拖网,舟山群岛
苏渔5421,558.1,315.53,2.1,295,2025-06-20 13:26:00,拖网,舟山群岛
苏渔5421,560.37,314.91,2.4,113,2025-06-20 13:59:00,拖网,舟山群岛
苏渔5421,559.98,313.29,5.9,317,2025-06-20 14:33:00,拖网,舟山群岛
苏渔5421,560.76,313.56,3.1,13,2025-06-20 14:56:00,拖网,舟山群岛
苏渔5421,561.7,314.92,5.2,214,2025-06-20 15:28:00,拖网,舟山群岛
苏渔5421,559.63,316.22,3.7,230,2025-06-20 15:56:00,拖网,舟山群岛
苏渔5421,558.87,315.93,4.2,327,2025-06-20 16:31:00,拖网,舟山群岛
苏渔5421,559.08,318.66,2.7,116,2025-06-20 16:58:00,拖网,舟山群岛
苏渔5421,561.62,320.48,5.7,111,2025-06-20 17:25:00,拖网,舟山群岛
苏渔5421,564.02,319.2,2.5,87,2025-06-20 18:04:00,拖网,舟山群岛
苏渔5421,565.83,322.18,2.4,128,2025-06-20 18:30:00,拖网,舟山群岛
苏渔5421,568.25,323.08,2.1,74,2025-06-20 18:55:00,拖网,舟山群岛
苏渔5421,570.94,323.99,5.2,6,2025-06-20 19:29:00,拖网,舟山群岛
苏渔5421,573.58,325.11,3.1,342,2025-06-20 19:56:00,拖网,舟山群岛
苏渔5421,575.19,322.78,3.9,30,2025-06-20 20:00:00,拖网,舟山群岛
苏渔5421,572.67,320.57,4.8,357,2025-06-20 20:00:00,拖网,舟山群岛
